text,re_labelled,predicted_label,confidence
"Min, mau cerita tapi mohon disamarkan njih

Hari ini (Kamis, 17 Juli 2025), jam 09:00  berlokasi di Cosan Kotabaru.

Area duduk kebetulan baru ada tukang yg ngecat tembok + masang beberapa perlengakapan. Karena kondisi ngecat, ada ember cat yg ditaruh diposisi aman sama tukang ketika progress, dan sudah di blockade.

Singkat cerita, gatau gimana ada mba-mba sama temannya lewat dengan posisi ngobrol menyenggol cat dengan isi 3/4 tersebut. 

Logikanya kalau jatuh langsung reflek diangkat atau dirapikan kan yaa.. Sayangnya mbanya itu cuma bilang ke tukang, kalau cat nya tumpah, terus dengan entengnya naikin kaki ke kursi (membersihkan cat yg kena sepatu), dan pergi ke kamar mandi..

Herannya, sampai dengan keluar kamar mandi, mba mba dan temannya langsung cabut tanpa ketemu dengan tukang-tukang yg terlihat kesusahan membersihkan cat yg jatuh dilantai. Bahkan ada 15-30 menit para tukang berhenti kerja cuma buat bersihin, sekaligus ngetutup bekas cat dilantai pakai adukan abu abu.

Pesen aja sih buat mba nya, minimal kalau numpahin cuma sampaikan minta maaf dan kasih pertanggung jawaban seminimal mungkin dong mba. 

Gak sekedar ngasih tau, bersihin diri sendiri, terus cabut. Manner seminimal mungkin konfirmasi ke tukang, kira kira apa yg perlu dipertanggung jawabkan atau apapun itu. Bukan justru ninggalin..

Yang dilokasi pada ngeliatin dan kasian sama tukangnya, kasian karena mba nya bener bener engga se bertanggung jawab itu. Iya kalau atasannya bisa mensiasati, kalau engga?

Emang ya, basic manner perlu banget adanya. Ntah yaa, karena malu atau apa di tempat yg dirasa cozy atau hits terus sengaja ninggal cabut, atau konteksnya malu

Cuma jadi pesen aja buat semua, kalau merasa melakukan sesuatu yg merugikan, tolong tanggung jawab seminimal mungkin yaa.. Entah yg dirugikan pada akhirnya fine fine aja, tapi setidaknya kamu bener bener memastikan tindakan kamu itu ga masalah untuk dia.. Bukan sesingkat ngelakuin, terus tinggal pergi

Mohon disamarkan, ty",HAM,ham,0.9984671473503113
@graceleeyaw @wannaonesome Ihhh tabrak lari orang ini????,HAM,ham,0.9995649456977844
"@aitneserk Di Jogja juga udah rame orang lari2, di Malioboro wkwkwk",HAM,ham,0.9972500205039978
"Selamat merayakan Hari Raya Idul Adha 1446 H/2025 M????

Mari bersama belajar tentang keikhlasan dan pengorbanan. Semoga keberkahan dan keberuntungan selalu menaungi langkah kita ke depan. Ale!

#BCSxPSS https://t.co/OSdsuSPfBH",HAM,ham,0.9953436255455017
"Tidak akan ada demokrasi dengan pentungan dan tembakan gas air mata yang membutakan mata rakyat. Yang ada hanyalah kekuasaan bertangan besi, antikritik, dan culas, seperti dinasti jokowi dan penerusnya yang berwatak ORBA , beserta alat-alat kekuasaan bernama polisi dan tni. https://t.co/JGJhbI5sfH",HAM,ham,0.9637356996536255
"Sik do waspada dab, Iki depok concat ?? https://t.co/SYfFamnGjl",HAM,ham,0.9988030195236206
"Banyak sekali hal buruk yang kita alami bersama di musim lalu. Performa yang payah, kualitas pemain yang tidak seimbang, omong kosong perwakilan manajemen, dan masih banyak lagi. Berbenah atau bubrah! Ayo!",HAM,ham,0.9985781908035278
"Dari kegaduhan nge-band sampai pagi, lalu gantian drama tukang cabul, sekarang gantian drama sepanjang hari blombongan motor ngulon ngetan + hoak hoek cuhh pagi-malem yg njijiki banget. Demi allah, lingkungan rumahku udah ga bisa dipakai hidup tenang anjjj.",HAM,ham,0.9972766041755676
"Personil Satlantas Polres Tanjab Barat melaksanakan kegiatan Patroli Blue Light On memberikan rasa aman dan antisipasi gangguan kamseltibcarlantas aksi balap liar dan knalpot brong di Jl. Prof. Dr. Sri Soedewi.
(16/7/2025) https://t.co/v4D8p2TU0Y",HAM,ham,0.9990059733390808
RS Grhasia wes ra ngatasi https://t.co/lYhtWZPMdl,HAM,ham,0.9975833892822266
Punya pacar pembalap kaya gini mau motornya blombongan dan dimodif pake stang bunder dan jok njepat depan juga ga malu (jangan lupa stiker skotlet tanggal jadiannya juga) ??????,HAM,ham,0.9938985109329224
"???????????????? ???????? ????????
?????????????? ?????????? ???? ?????????? ??????????????, ?????????????????? ?????????????? ??????????????

?? Minggu, 20 Juli 2025 
? 17.00
?? Gereja St. Yoseph Medari, Sleman. https://t.co/ydzuc6GcA5",SPAM,spam,0.9108362793922424
Personil melaksanakan giat patroli malam seputaran bandara lama antisipasi balap liar dan knalpot brong https://t.co/YgnQBjuDUv,HAM,ham,0.9986489415168762
"dalam Operasi Patuh Candi, seperti penggunaan helm, knalpot brong, dan larangan pengendara di bawah umur. Kehadiran Polri diharapkan mampu membangun kesadaran hukum dan rasa aman bagi masyarakat.",HAM,ham,0.9967718720436096
wasite koyo luhut patrapnya,HAM,ham,0.9995365142822266
Haadehhhhh https://t.co/OdT3ifafGJ,HAM,ham,0.9970718622207642
@SatriaaGee di awali mlayu disik ben gayeng ??,HAM,ham,0.9995518326759338
"@toe_giman Kalau saja ada empati si mobil merah, jgnkan lecet, sampe penyokpun nabrak si jambret, mgkin banyak yg donasi untuk perbaiki mobilnya, yg vidio masih mnding smoga yg berwajib gercep",HAM,ham,0.996351957321167
"@NF_2502 @Pai_C1 Nyalain bang, tapi sepenglihatan saya telat, sopir nyalainnya pas setelah terjadi kecelakaan.",HAM,ham,0.9994198083877563
"@Dzulfahmi98 cocok dibuat muter lagu draglord sama tabrak lari, mberrr",HAM,ham,0.9995772242546082
@agil_lotox @merapi_uncover rodo mecicil berarti lik ??,HAM,ham,0.9995673298835754
"@ARSIPAJA Panen tilangan aja pak lebih bermanfaat, itu yg kendaraan bodong blombongan, tanpa helem, odol",HAM,ham,0.9985212683677673
"[Breaking News] 22:45 Info min ada kebakaran di jl sidikan 60 tepatnya depan perumahan kuantan utara smkn 4 , Sudah terkondisi oleh 2 damkar kbakaran di ketahui dari pembakaran sampah dan merabat ke kayu dan 

(arief_setyawan08) https://t.co/riVLjG9yln",HAM,ham,0.9974923133850098
"Tahap 2 Kasus Curanmor dan Sajam, Unit Reskrim Polsek Berbah Serahkan Tersangka berikut Barang Bukti

Sleman  Unit Reskrim Polsek Berbah melaksanakan tahap 2 (penyerahan tersangka dan barang bukti ke Kejaksaan Negeri Sleman) , Rabu pagi (16/7/2025) di ruang tahap 2 Kejaksaan Negeri Sleman yang dipimpin Aiptu Widaya.

Penyerahan (tahap 2) ini terkait kasus pencurian kendaraan bermotor (curanmor), dan kepemilikan senjata tajam tanpa izin yang berhasil diungkap oleh Unit Reskrim Polsek Berbah, yang sebelumnya mencuat disalah satu media sosial terkemuka. Dua tersangka (dalam perkara terpisah), RS dan ZAP, resmi diserahkan bersama barang bukti ke pihak kejaksaan untuk proses hukum lebih lanjut.

Dengan penanganan cepat dan profesional, diharapkan kedepannya dapat semakin menekan angka kejahatan jalanan, khususnya di wilayah hukum Polsek Berbah.

(Polsek Berbah)",HAM,ham,0.9986984729766846
"#polresbogorhadir 
#polresbogor
#polsekparung

Pelaksanaan Apel dan Giat KRYD Gabungan 3 Pilar Di Pimpin Pawas IPDA BAMBANG INDRA. S., bersama TNI Polri dan Satpol PP patroli di wilayah Polsek Parung antisipasi C3, Razia Miras, Knalpot Brong, Balap Liar, Tawuran. https://t.co/CMehvkRkPn",HAM,ham,0.9994040727615356
Semoga kita dijauhkan dari pengkhianatan sebab kehormatan sesungguhnya adalah kesetian di garis rakyat melawan penindasan.,HAM,ham,0.9950921535491943
@JOGJAMEMANGGlL MASHOOOK,HAM,ham,0.9399154186248779
@mnijunggkook Jambret hpnya,HAM,ham,0.9720431566238403
"Polsek Kedamean Laksanakan Patroli Dialogis, Wujudkan Keamanan dan Kedekatan dengan Masyarakat, antisipasi gesekan antar perguruan silat dan kejahatan jalanan (17/07/2025) #polriuntukmasyarakat https://t.co/HMws0sy6uf",HAM,ham,0.9992625117301941
@detikcom Padahal Boeing pesawatnya sering error dan kecelakaan ?? dan whistleblower-nya mendadak ditemukan ??,HAM,ham,0.9993388056755066
@Jateng_Twit tetep teko neng lokasi aku ??,HAM,ham,0.9954872727394104
09.26 WIB #Kecelakaan_Purbaleunyi di Darangdan KM 98+800 arah Jakarta kendaraan Truk SELESAI penanganan.,HAM,ham,0.9991618394851685
@sayayadya2 malioboro?,HAM,ham,0.9993659853935242
"Open jasa lacak lokasi??
- HP HILANG
- PENIPU
- TEROR
- TABRAK LARI (NO POL)
- PERSELINGKUHAN 
- VIRTEX 
Yang mau nyari jasa lacak bisa ya dm langsung wa ada si bio,kalau jelas kasus nya bisa di bantu

#zonauang
#zonajajan
#zonaba",SPAM,spam,0.9848260879516602
"Pakai Knalpot Brong, Dua Pelajar Berseragam Pramuka Disetop Polisi, Guru Dipanggil https://t.co/FjbOYLupIb",HAM,ham,0.9987474679946899
"Kocak banget cahol ku di jambret orang????
Mana ada PC sunwoo guguk lagi puqi",HAM,ham,0.9958950281143188
"Jam 2 esuk!!
Bunderan Siyono GK ?? https://t.co/el49e7WKy8",HAM,ham,0.9990962743759155
"Boeing telah lama dikenal sebagai pesawat berbadan besar dengan kemampuan terbang jauh. Pada kenyataannya, pesawat ini beberapa kali kecelakaan. https://t.co/AJzi5qouDh",HAM,ham,0.998842179775238
@rurulistyana jebule hooh,HAM,ham,0.9996079802513123
"Sugeng tindak kagem Almarhum Mas Bimo. Mugi sedanten amal-ibadahipun tansah pun tinampi dening Gusti Allah SWT.

Swargi langgeng, Mas Bim. Langgeng ing Jati????",HAM,ham,0.9987749457359314
Perlu terus diwaspadai kebijakan-kebijakan yang akan dibuat tentu harus menguntungkan mereka sebagai pembisnis sebab memihak kepada rakyat kecil menjadi tugas yang berat bagi mereka.,HAM,ham,0.9956387877464294
terbayang-bayang pak?,HAM,ham,0.9890811443328857
"mas arip numpak motor blombongan, wong urip ora gor ngurusi balbalan ????",HAM,ham,0.9987425208091736
"Gais hihihi aku habis kena jambret ??
Cahol + PC taerae sama gaetolz ku sekarang hilang????",HAM,ham,0.9989769458770752
"Personil Satlantas Polres Tanjab Barat melaksanakan kegiatan Patroli Blue Light On memberikan rasa aman dan antisipasi gangguan kamseltibcarlantas aksi balap liar dan knalpot brong di Jl. Pelabuhan Roro Parit 7.
(16/7/2025) https://t.co/m5caY1KWMx",HAM,ham,0.9988614320755005
"Untaian harapan di tanah gersang, doa untuk PSS Sleman dalam mengarungi kompetisi yang akan datang, serta untuk saudara kami yang sudah berpulang. Juga akan ada pemberkatan bunga, ?????????????????????????? untuk membawa.

Siapkan kolekte terbaikmu. Berkah Dalem. ??????? https://t.co/tEu3rldccr",HAM,ham,0.9993382096290588
wong wong sing kenalpot e blombongan i golek opo yoo,HAM,ham,0.997229278087616
"Informasi pendaftaran Away Surabaya. Silakan cermati terkait waktu, tempat dan tanggal pendaftaran.

Rek aku teko rek?????? https://t.co/I8apAqD0Mo",HAM,ham,0.9977299571037292
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengeporn
sadapp / hack / pulihkann akun
#zonauang",SPAM,spam,0.9946022629737854
"EYEKKAN NGLUWAR.
BAKUL SAYUR DIY JATENG BERSATU. AGENDAKAN @Jateng_Twit",HAM,ham,0.9914110898971558
"REVISI UU TNI-POLRI? RKUHP? 
Lawan diktator Jokowi-Prabowo!",HAM,ham,0.9955058097839355
"Sebentar lagi bakal ada Jalan Wisata baru dengan pemandangan yang, membelah perbukitan Prambanan. 
Progres Terkini Jalan Tembus Sleman-Guningkidul yang jalurnya mulai tersambung panjang. Jembatan tebing breksi sudah bisa dilewati lurr mulusss!

(Ariechidori) https://t.co/YMQWoEMEn8",HAM,ham,0.9720149040222168
@Beranda_Godean areamu jann losss tenan lik,HAM,ham,0.999504804611206
wayahe supra blombongan plat abang tampil sek??,HAM,ham,0.9987838864326477
@hayru @mawbelz @sotaaoen *tngkep @mawbelz * ini bang jambret mangga dua,HAM,ham,0.9994078874588013
"Untuk memperpanjang napas perlawanan, kita perlu membangun ekonomi kolektif. Ekonomi kolektif ini salah satunya kami aktualisasi melalui penjualan baju. Seluruh keuntungan produksi akan kami gunakan untuk Aliansi Jogja Memanggil dan gerakan-gerakan perlawanan lainnya.",HAM,ham,0.9976083040237427
"Pukul 03.05 WIB terpantau andong dengan info kusir e keturon, jarane geblas dewe lawan arus ning ring road
Jogja akhir-akhir iki sibuk bgt.. ?? https://t.co/lcLt8FRvoT",HAM,ham,0.998537540435791
semoga wkt gue udh tua knalpot blombongan udh ga ada yaAllah takut mati krn jantungan,HAM,ham,0.9985802173614502
sebulan yang lalu jadi saksi mata anak laki SMP kecelakaan sampe tewas.. pagi ini jadi saksi mata anak laki SMA mau bunuh diri lompat dari jembatan.. sangat sangat bikin sesek..,HAM,ham,0.9961534142494202
"@damsellaette @ssuarchaa_ SINI REP, malioboro nya sby ini",HAM,ham,0.9995005130767822
"Kowe bakal angel bersyukur, nek wong liyo sek tok nggo tolak ukur",HAM,ham,0.99944669008255
"@toe_giman Bayangkan, ini jambret di siang bolong, di pusat kota Jakarta, hanya berjarak tidak lebih dari 2km dari istana negara !!! 
Se-aman itu lah negara kita.",HAM,ham,0.9968839287757874
@sturzss Artjog tuh bagian mana... (MAAF BANGET MAKSUD AKU JALAN KEKNYA SOALNYA CUMAN TAU MALIOBORO),HAM,ham,0.9996011853218079
Pada hati-hati buat siapapun kalian. ??,HAM,ham,0.9791154861450195
@pzx1313 @merapi_uncover edan tenan nek isih berkeliaran,HAM,ham,0.9993607401847839
"Dalam kegiatan tersebut sasaran penertiban pelanggaran traffic light, Marka, kendaraan layak jalan, helm standar, knalpot brong dan surat-surat kendaraan. 

 @Spripim_Polri @jogjazebra
#patrolijogja #poldajogja #polresjogja #humaspolsekgk #polsekgondokusuman",HAM,ham,0.9972937703132629
selak ra sabar numpak f1zr blombongan karo nggowo piala,HAM,ham,0.9990516304969788
"Jajaran Unitsamapta #polsektegalrejo dipimpin Panit 2 Samapta Aiptu Puput Tri Atmojo melaksanakan patroli dini hari di sejumlah titik potensi rawan, Jum'at (18/7/2025). Kegiatan ini sebagai langkah antisipasi terhadap gangguan kamtibmas seperti kejahatan jalanan https://t.co/eYGE0fHqjL",HAM,ham,0.999184787273407
@NarasiNewsroom BABI BU BABU RAHMAN!,HAM,ham,0.9996071457862854
"@merapi_uncover Matur mawon ndak, nderek diaturke keatas dibuatkan operasi rutin juga patroli tidak ditempat. Kadose kok sakniki sampun jarang sekali ada operasi.
Knalpot blombongan, ora pake spion, ora ono plat nomer. Ndak selak menjadi budaya yang mengacuhkan peraturan berkendara yang baik.",HAM,ham,0.9990931749343872
"Keterlambatan melakukan latihan perdana tentu akan berdampak banyak pada performa musim yang akan datang. Kami ingin dalam minggu ini ada komunikasi yang terjalin maupun rilis resmi di sosial media. Mari bersinergi menjalani musim depan dengan penuh keyakinan! 

Ora muntir!",HAM,ham,0.9996235370635986
@gupolskuy Melu,HAM,ham,0.9996445178985596
semoga amal ibadah Faisal Basri diterima di sisi-Nya dan perlawanannya menjadi semangat anak muda untuk melawan penindasan.,HAM,ham,0.9980248212814331
"LOKER JOGJA TERBARU: Housekeeping di Radyoharto Hotel Malioboro by Parigata
#lokerjogja #lowongankerjajogja #loker #jogja #yogyakarta
https://t.co/AUeJoTULOm",SPAM,spam,0.9134449362754822
"Min mau laporan ada penipu di toko kami seputaran Tugu Jogja.. Modus penipuannya tukar yang receh, kejadiannya kemaren tgl 16/07/25 jam 11an siang
Jd dia dtg dg membawa uang receh 500 dan 1000 rp satu tas kresek besar.. Krn blm dihitung oleh pegawai kami trus dihitung, nah disitu mulai penipuannya.. Saya sertakan video dan foto CCTV nya ya min.. Mohon utk di up ya min, takutnya masih berkeliaran diluar dg modus yg sama..

Nah ini modus penipuannya min, tangan nya merogoh saku utk ditambahkan ke dalam topi.. Jd nanti didlm topi itu jd bertambah uangnya yg dihitung

Jd kan mrk hitung per 20rb, setiap 20rb itu 1koin dimasukkan ke topi, nanti stlh selesai penghitungan jumlah koin yg ada di dlm topi dihitung dikalikan 20rb,nah pada saat akhir sipenipu menambahkan gepokan koin dr sakunya trus dimasukkan ke topi nya.. Itu bisa dilihat dr video CCTV diatas min.. Saat pelaku merogoh uang koin disaku jaketnya trus dimasukkan ke topi terlihat jelass bangettt..

Dia berdua sama temannya min

(Tugu_point)",HAM,ham,0.8875958323478699
"lacakk lokasi orangg
lacak hp hilang by no hp / imeii
lacak penipu/scammer/tabrak lari/terror/revengeporn
sadapp / hack / pulihkann akun
#zonauang",SPAM,spam,0.9946022629737854
@aadityaaaaw Wah ra gayeng yo,HAM,ham,0.9982001781463623
Turut berduka cita atas meninggalnya Pramudya Wisnu Aji salah satu anggota @GreenYouth_1976 . Almarhum mengalami kecelakaan saat perjalanan pulang selepas Away Madura tadi pagi. Semoga almarhum husnul khotimah dan keluarga yang ditinggalkan diberikan kesabaran????,HAM,ham,0.9988962411880493
"Tolong di up min, tolong juga jangan sebut username aku ya. Tq min. Sehat selalu

Min, aku mau cerita. Tadi malam aku lagi pengin cari udara segar, istirahat sebentar sambil duduk santai di kursi taman yang ada di area Pemda Sleman, tepatnya di depan kantor DLH Sleman. Tempat itu sebenarnya nyaman banget buat sekadar lepas penat. Lokasinya strategis, terbuka, dan yang paling penting, itu fasilitas publik. Artinya, siapa pun berhak duduk di sana tanpa harus keluar uang.

Tapi pas aku sampai di sana zonk dan putar balik, karena disana malah disambut pemandangan yang bikin kecewa. Kursi-kursi taman yang seharusnya bebas diakses semua orang justru sudah penuh dijejali kursi lipat milik pedagang kopi. Kursi-kursi mereka dibentangkan dari ujung ke ujung, memenuhi hampir seluruh area taman. Memang mereka tidak langsung mengklaim bahwa kursi taman itu milik mereka, dan mereka juga bawa kursi sendiri. Tapi dengan cara mereka menyusun lapak seperti itu itu, atmosfernya udah bikin siapa pun yang cuma mau duduk tanpa beli apa-apa jadi sungkan dan mikir dua kali.

Yang bikin makin miris, ini kan area publik, bukan tempat komersil. Tapi seolah sudah jadi tempat usaha pribadi. Aku jadi bertanya-tanya, apakah mereka memang punya izin resmi untuk menggelar lapak di situ? Dan kalau memang punya, siapa yang mengizinkan? Kenapa fasilitas publik seperti taman kota justru dikomersialisasi? Bukankah ruang publik seharusnya bebas dari kepentingan komersil? Tapi kalau ternyata tidak ada izin, kenapa bisa dibiarkan begitu saja?

Aku tidak sedang menyudutkan pedagang kaki lima atau pelaku UMKM. Aku sangat menghargai orang-orang yang bekerja keras cari nafkah. Tapi yang salah tetap harus disebut salah. Menempati ruang publik tanpa etika, apalagi sampai membuat orang lain tidak nyaman menggunakan fasilitas yang menjadi hak bersama, itu bukan cara yang benar. Ini bukan hanya soal duduk di kursi taman, tapi soal bagaimana kita bersama-sama menjaga ruang publik agar tetap bisa digunakan oleh semua kalangan tanpa syarat.

Aku harap pihak terkait di Sleman bisa lebih peka dan tegas. Bukan untuk menyulitkan orang berjualan, tapi untuk memastikan bahwa ruang publik tetap punya fungsi utamanya: menjadi tempat istirahat, berkumpul, atau bersantai bagi siapa pun, tanpa harus merasa terusik atau terpaksa beli sesuatu. Kalau ruang publik terus dibiarkan dikuasai oleh oknum, lama-lama orang jadi enggan peduli. Dan ketika masyarakat sudah kehilangan rasa memiliki terhadap ruang bersama, maka yang tersisa hanyalah kota yang dikuasai segelintir orang, bukan kota untuk semua.

Semoga ini bisa jadi catatan kecil untuk kita semua, terutama mereka yang punya wewenang menjaga wajah kota dan rasa nyaman warganya.

*ini adalah foto beberapa minggu yang lalu, kebetulan saya datang lebih awal sebelum mereka banyak menggelar lapak kopinya",HAM,ham,0.9872969388961792
"motor2 yg knalpotnya blombongan rasanya pgn gw tembak bannya kl lewat, apalagi kl bocil lg tdur",HAM,ham,0.9988917708396912
"Pajero Sport di Showroom Dihantam Innova Tabrak Lari, Airbag Mengembang https://t.co/OnjeV324vc",HAM,ham,0.9986653327941895
"Seperti tulisan dalam baju ini, ""Tidak ada pemerintah yang berniat baik, mereka harus kita paksa menjadi baik"", maka rakyat harus melawan kekuasaan sampai menang. https://t.co/Svu0ZoEQmN",HAM,ham,0.9974879026412964
"Jalur dan Titik Keberangkatan Trans Jogja Melewati Kampus, Sekolah, Rumah Sakit, dan Malioboro https://t.co/bcztR3TuXV https://t.co/JrqI6E2RFv",HAM,ham,0.9835882186889648
@xxakuaaprill @kareseia sak plintengan,HAM,ham,0.9996182918548584
@Ngizudinn woosiapp likk ??????,HAM,ham,0.999010443687439
@ddbyli Orgil banget orang kecelakaan malah dijadiin bahan shipping ???????? shipper kpop juga gak akan segila itu kayanya. Rasa ingin pulang makin tinggi sih kalo gitu mah,HAM,ham,0.9993946552276611
"@merapi_uncover Mbok Knalpot Blombongan karo sing Mbrebegi Pak, di razia. Marahi panik, kecelakaan.",HAM,ham,0.9993649125099182
Memang sudah sampai mana pembenahannya?,HAM,ham,0.9982428550720215
"Polsek Kedamean Laksanakan Patroli Dialogis, Wujudkan Keamanan dan Kedekatan dengan Masyarakat, antisipasi gesekan antar perguruan silat dan kejahatan jalanan (17/07/2025) #polriuntukmasyarakat https://t.co/Is7LKEIGqo",HAM,ham,0.9992720484733582
Marsinah dibunuh Dwifungsi tentara.,HAM,ham,0.9918055534362793
org yg pake knalpot brong gada bedanya kek sound horeg alias kontol,HAM,ham,0.998717188835144
@toe_giman Liat jambret diklaksonin..,HAM,ham,0.9992545247077942
"Ming sing otewe seko jalan solo ,cari jalan lain dulu tadi ada truck muatan pasir kemungkinan patah as roda ,deket lampu merah bandara adisucipto https://t.co/3Blt1wawMj",HAM,ham,0.9989871382713318
@Denisulistyo999 Tuekan kakean polah,HAM,ham,0.9996656179428101
"@Mdy_Asmara1701 Kayae bnyak yg di dramatisir krn ltar belakang korban saja, gorden gerak kan krn ktiup angin dri luar, menurut ku sih ini kecelakaan saja, dia lilitkan lakban untuk nguranggi rasa sakit kepala nya,tp pas tertidur, lakban tanpa sengaja menutup jln nafas nya, hingga mati lemas. ??",HAM,ham,0.999221682548523
"Memberikan Teguran Secara Tertulis Kepada Pelanggar Yang Tidak Menggunakan Helm Standar Nasional Indonesia (SNI), Tidak dilengkapi TNKB, dan Menggunakan Knalpot Brong
Kegiatan ini dilakukan dalam rangka Antisipasi Gangguan Kamtibmas serta menurunkan tingkat kecelakaan lalu lintas https://t.co/OUcFXAGAAi",HAM,ham,0.9977197051048279
"Assalamualaikum warahmatullahi wabarakatuh
Jika ada kampung/dusun di daerah Kulonprogo atau Gunungkidul yang belum memiliki masjid silahkan DM saya.
Kebetulan saya bekerja di sebuah lembaga zakat dan ada program tersebut
Terimakasih ??

@ditwicak",SPAM,spam,0.7999044060707092
"Jadwal Bus Sinar Jaya dari Malioboro ke Parangtrtis Bantul Hari Ini, Jumat 18 Juli 2025 https://t.co/Vj1EX6WUvK https://t.co/fXTXiGc810",HAM,ham,0.9985874891281128
"@intakblokM jogja aja udah,nnti dia naik delman di malioboro cobain kopi areng",HAM,ham,0.9940114617347717
"Memberikan Teguran Secara Tertulis Kepada Pelanggar Yang Tidak Menggunakan Helm Standar Nasional Indonesia (SNI), Tidak dilengkapi TNKB, dan Menggunakan Knalpot Brong
Kegiatan ini dilakukan dalam rangka Antisipasi Gangguan Kamtibmas serta menurunkan tingkat kecelakaan lalu lintas https://t.co/EUYyzkxuGg",HAM,ham,0.9977284073829651
"@Brajamusti_YK @S1H_Slemania Mari kita ciptakan suasana yang kondusif khususnya di Daerah Istimewa Yogyakarta agar kelak generasi kita selanjutnya dapat menikmati sepak bola sebaik-baiknya.

Tunggu kami kembali mbah??

BCS! ORA MUNTIR!",HAM,ham,0.9976709485054016
