#,id,uuid,text,post_id,created_at,updated_at,raw,author_id,like_count
27,18033059780475650,88fe829b-edb4-440e-9414-d78ecc4ada5e,muka muka polisi baik soalnya kurus,DMePR2JyUjQ,2025-07-24 08:45:27.233,2025-07-24 08:45:27.233,"{""id"": ""18033059780475650"", ""text"": ""muka muka polisi baik soalnya kurus"", ""owner"": {""id"": ""1478428277"", ""username"": ""baywija"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/470898004_1093097632361555_5988998366128951087_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=x-44K52_uRYQ7kNvwE7XIV1&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfSCNWtbBJwqXTehmes20SdN_PRGscABpa56zs5-UsvRkw&oe=6887B6DA&_nc_sid=10d13b""}, ""created_at"": 1753326365, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",1478428277,0
28,18061664027237801,66c84f65-b765-44a6-891c-3e02b577c319,🙌🙌🙌,DMePR2JyUjQ,2025-07-24 08:45:27.275,2025-07-24 08:45:27.275,"{""id"": ""18061664027237801"", ""text"": ""🙌🙌🙌"", ""owner"": {""id"": ""67116990189"", ""username"": ""kamara_seserahan"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/488864835_1627859187866433_2093936216223570954_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=W_QOVTbgKiUQ7kNvwG9fFYk&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRmF4vYLtAO1KqtKIqBzsRvuNiKrMsSbL6aMhbAvxwKxQ&oe=6887BF41&_nc_sid=10d13b""}, ""created_at"": 1753327185, ""edge_liked_by"": {""count"": 1}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",67116990189,0
29,18072415115057667,2f31d591-ecc7-42df-8121-05626340fa23,Pak dibantu kui premanisme jogja wes mulai merajalela pak😢😢😢,DMePR2JyUjQ,2025-07-24 08:45:27.305,2025-07-24 08:45:27.305,"{""id"": ""18072415115057667"", ""text"": ""Pak dibantu kui premanisme jogja wes mulai merajalela pak😢😢😢"", ""owner"": {""id"": ""3642103158"", ""username"": ""masyaallah019"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/312585168_509860014373824_3345711718771649600_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NjAuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=mrQ8NDFiCsYQ7kNvwHPIVNc&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRS97dzSNZbz0Jevmh4gMlbowFdkMp8QFCtWMG0_WswoA&oe=6887B659&_nc_sid=10d13b""}, ""created_at"": 1753330111, ""edge_liked_by"": {""count"": 2}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",3642103158,0
30,18101021554569269,35f725fe-1d5e-4fcb-8ba0-a6f21e19f97d,Masukkan pak. Itu perempatan arah RS ludiro kalo pagi jam sekolah  di kasih polantas pak... jam² segitu macet dan gak ada yg mau ngalah...,DMePR2JyUjQ,2025-07-24 08:45:27.348,2025-07-24 08:45:27.348,"{""id"": ""18101021554569269"", ""text"": ""Masukkan pak. Itu perempatan arah RS ludiro kalo pagi jam sekolah  di kasih polantas pak... jam² segitu macet dan gak ada yg mau ngalah..."", ""owner"": {""id"": ""45720685332"", ""username"": ""uska1741"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/518824977_18056728691525333_2569498945132538989_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=tFtlGNI4UKAQ7kNvwEeixk5&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfTzF-lqzXo9z2N9Gl3u6eVuInPnBTf4FKHnJBGg6eINbw&oe=6887AA13&_nc_sid=10d13b""}, ""created_at"": 1753332330, ""edge_liked_by"": {""count"": 1}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",45720685332,0
31,17851587039503948,0480b441-56a4-4be1-aa34-5948bb7ee0f7,"@su.priyanto591 semoga bisa menggugah ibu bpk dan saudara semua apa arti keselamatan berkendara,disiplin dijalan raya mutlak diperlukan 👏👏",DMePR2JyUjQ,2025-07-24 08:45:27.381,2025-07-24 08:45:27.381,"{""id"": ""17851587039503948"", ""text"": ""@su.priyanto591 semoga bisa menggugah ibu bpk dan saudara semua apa arti keselamatan berkendara,disiplin dijalan raya mutlak diperlukan 👏👏"", ""owner"": {""id"": ""58150212085"", ""username"": ""jayeng_harjasa"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/348729208_925820165364378_693746445360679657_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=cBspy72CVkYQ7kNvwFvDnyb&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRtREB5Na_-vN1bPpr1Iod-oB_47jzEOlltfS9p7R_5JQ&oe=6887B8B9&_nc_sid=10d13b""}, ""created_at"": 1753332801, ""edge_liked_by"": {""count"": 1}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",58150212085,0
32,18091562344643565,036eb6f5-484b-476a-9912-9a6a9fcdd0f2,"@hunn_garage46 tanpa helm mengantar sekolah putra putrinya dan terburu²diperjalanan,itu yang kami dapatkan",DMePR2JyUjQ,2025-07-24 08:45:27.414,2025-07-24 08:45:27.414,"{""id"": ""18091562344643565"", ""text"": ""@hunn_garage46 tanpa helm mengantar sekolah putra putrinya dan terburu²diperjalanan,itu yang kami dapatkan"", ""owner"": {""id"": ""58150212085"", ""username"": ""jayeng_harjasa"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/348729208_925820165364378_693746445360679657_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=cBspy72CVkYQ7kNvwFvDnyb&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRtREB5Na_-vN1bPpr1Iod-oB_47jzEOlltfS9p7R_5JQ&oe=6887B8B9&_nc_sid=10d13b""}, ""created_at"": 1753332876, ""edge_liked_by"": {""count"": 1}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",58150212085,0
33,17894644443266879,bb0bf8a1-cefd-49c9-b20b-a893a12aaa37,"@denarochelsea dukung kami njih,kami masih prihatin masih banyak yang tanoa helm mengantar putra putrinya",DMePR2JyUjQ,2025-07-24 08:45:27.434,2025-07-24 08:45:27.434,"{""id"": ""17894644443266879"", ""text"": ""@denarochelsea dukung kami njih,kami masih prihatin masih banyak yang tanoa helm mengantar putra putrinya"", ""owner"": {""id"": ""58150212085"", ""username"": ""jayeng_harjasa"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/348729208_925820165364378_693746445360679657_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=cBspy72CVkYQ7kNvwFvDnyb&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRtREB5Na_-vN1bPpr1Iod-oB_47jzEOlltfS9p7R_5JQ&oe=6887B8B9&_nc_sid=10d13b""}, ""created_at"": 1753332963, ""edge_liked_by"": {""count"": 1}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",58150212085,0
34,18073516502482638,7bf024a3-c33f-4642-9df7-c310a688b8ed,Siap Pak @jayeng_harjasa selamat bertugas dan sehat selalu 🔥🔥🔥,DMePR2JyUjQ,2025-07-24 08:45:27.467,2025-07-24 08:45:27.467,"{""id"": ""18073516502482638"", ""text"": ""Siap Pak @jayeng_harjasa selamat bertugas dan sehat selalu 🔥🔥🔥"", ""owner"": {""id"": ""68266808762"", ""username"": ""warga_ins"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/453782340_349780168226039_4904243639785175721_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44ODYuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=ixFu4XqVKsYQ7kNvwHnSVLg&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfSrr1YSHyv5FLknYix5ey8bAzsRfMZSpb7eT5JznPWxwA&oe=6887C3CC&_nc_sid=10d13b""}, ""created_at"": 1753333438, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",68266808762,0
35,17852516331498469,8350571d-66f6-4f04-a5ca-bde51b563b4c,"Sek penting ra nyekel hpne pack, biar tetap fokus dijalan 😂",DMePR2JyUjQ,2025-07-24 08:45:27.499,2025-07-24 08:45:27.499,"{""id"": ""17852516331498469"", ""text"": ""Sek penting ra nyekel hpne pack, biar tetap fokus dijalan 😂"", ""owner"": {""id"": ""2129728299"", ""username"": ""gggmotovlog"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/38454154_283172995802513_7790924469962276864_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=rqEk9mBAg7wQ7kNvwFUnPpi&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfQ7TOHtFExn4rrL4K12nDlj6Yt9rfClDbrkfoe3W5T1zQ&oe=6887CC04&_nc_sid=10d13b""}, ""created_at"": 1753335732, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",2129728299,0
36,18365494690194346,84139267-b249-4ecc-ac17-2d84849995e2,@gggmotovlog tp mataku kadang liat hp di holder. Jd aku g konsen.ckckkc,DMePR2JyUjQ,2025-07-24 08:45:27.532,2025-07-24 08:45:27.532,"{""id"": ""18365494690194346"", ""text"": ""@gggmotovlog tp mataku kadang liat hp di holder. Jd aku g konsen.ckckkc"", ""owner"": {""id"": ""25108919749"", ""username"": ""priyo_lazio"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/387766089_262145793482151_1795927473522673376_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTkuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=WdhAZEMwkfQQ7kNvwEFCo-Q&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRzUL-rZl9sqiI9QpcMdiNeEnDh1VqDa6a0Z6y-8Fsq7Q&oe=6887C310&_nc_sid=10d13b""}, ""created_at"": 1753339228, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",25108919749,0
37,18073719685976084,db048f96-9f90-48ea-bef6-395004aa9305,Tp aku liat terus nganter alamat ap cari maap. Jd g konsen. Tiap brapa detik liat hp di holder,DMePR2JyUjQ,2025-07-24 08:45:27.560,2025-07-24 08:45:27.560,"{""id"": ""18073719685976084"", ""text"": ""Tp aku liat terus nganter alamat ap cari maap. Jd g konsen. Tiap brapa detik liat hp di holder"", ""owner"": {""id"": ""25108919749"", ""username"": ""priyo_lazio"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/387766089_262145793482151_1795927473522673376_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTkuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=WdhAZEMwkfQQ7kNvwEFCo-Q&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRzUL-rZl9sqiI9QpcMdiNeEnDh1VqDa6a0Z6y-8Fsq7Q&oe=6887C310&_nc_sid=10d13b""}, ""created_at"": 1753339268, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",25108919749,0
38,18083835097865198,9f26a7d7-f054-4e0b-aac1-d4caa3b2113f,@masyaallah019 beda paling bukan tugas polantas,DMePR2JyUjQ,2025-07-24 08:45:27.592,2025-07-24 08:45:27.592,"{""id"": ""18083835097865198"", ""text"": ""@masyaallah019 beda paling bukan tugas polantas"", ""owner"": {""id"": ""25108919749"", ""username"": ""priyo_lazio"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/387766089_262145793482151_1795927473522673376_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTkuZXhwZXJpbWVudGFsIn0&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=WdhAZEMwkfQQ7kNvwEFCo-Q&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRzUL-rZl9sqiI9QpcMdiNeEnDh1VqDa6a0Z6y-8Fsq7Q&oe=6887C310&_nc_sid=10d13b""}, ""created_at"": 1753339308, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",25108919749,0
39,18122276701464627,e6eae9e3-b265-4a84-aabc-e891715a4e33,Sedulurku mas @wiki_pengganti terima kasih telah mendukung upaya kami untuk menciptakan kamseltibcarlantas 👏👏,DMePR2JyUjQ,2025-07-24 08:45:27.620,2025-07-24 08:45:27.620,"{""id"": ""18122276701464627"", ""text"": ""Sedulurku mas @wiki_pengganti terima kasih telah mendukung upaya kami untuk menciptakan kamseltibcarlantas 👏👏"", ""owner"": {""id"": ""58150212085"", ""username"": ""jayeng_harjasa"", ""is_verified"": false, ""profile_pic_url"": ""https://scontent-man2-1.cdninstagram.com/v/t51.2885-19/348729208_925820165364378_693746445360679657_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=scontent-man2-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2QH00WVCQ12zickeslhxGf5RX6RYVwudTe_K__CTKxp-yV0OAntaGv1gqmNgRdY4Kt0&_nc_ohc=cBspy72CVkYQ7kNvwFvDnyb&_nc_gid=PoQafpOiTBNcAKacKwdi9w&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfRtREB5Na_-vN1bPpr1Iod-oB_47jzEOlltfS9p7R_5JQ&oe=6887B8B9&_nc_sid=10d13b""}, ""created_at"": 1753342630, ""edge_liked_by"": {""count"": 0}, ""viewer_has_liked"": false, ""did_report_as_spam"": false, ""is_restricted_pending"": false}",58150212085,0
